,var
MTRNR2L7,0.00021824073567423466
MTRNR2L8,0.2331380687086075
MTRNR2L9,0.0
MTRR,0.7653466253028678
MTSS1,1.9078860593310285
MTSS1L,2.5407598968331855
MTTP,1.2993993087655635
MTURN,2.017508288066193
MTUS1,2.2087060905900873
MTUS2,0.4582604802790725
MTUS2-AS1,0.03903504123344789
MTUS2-AS2,0.009776936402673023
MTX1,0.575215508331783
MTX1P1,0.1250885317718636
MTX2,0.9177454446430674
MTX3,0.7584926043568181
MUC1,9.487269883566201
MUC12,2.3526419633658993
MUC13,5.7845506898702785
MUC15,2.781492297625586
MUC16,3.4223302935658464
MUC17,1.1689699689845312
MUC19,0.6397578039513295
MUC2,2.102331307537658
MUC20,4.529544072664503
MUC21,1.8709474627945126
MUC22,0.04557774000635239
MUC3A,4.795056197427063
MUC4,3.649382362338616
MUC5AC,1.8462970749118737
MUC5B,4.816180010944915
MUC6,2.237600805219041
MUC7,0.3039362782849639
MUCL1,4.930558572466225
MUL1,0.5569908606737338
MUM1,0.8978248080133617
MUM1L1,0.7787131106634835
MUPP,0.002663852344492282
MURC,0.4536785626914788
MUS81,0.5587404578839047
MUSK,0.10061804478562522
MUSTN1,2.020783993203619
MUT,0.7961170210432185
MUTYH,0.6500330803121571
MVB12A,0.743663329564753
MVB12B,1.1594857297234435
MVD,0.8884441518839735
MVK,0.9526005917374888
MVP,1.869770444945468
MX1,2.7831605292545976
MX2,2.5245915368970384
MXD1,1.491213586223525
MXD3,1.4668377761683076
MXD4,0.8036757677807475
MXI1,1.1003826755019146
MXRA5,3.972749360536175
MXRA5Y,0.13120579423196002
MXRA7,2.1628770133419932
MXRA8,4.051638169398176
MYADM,2.2124345347835708
MYADML,0.012685985728481333
MYADML2,0.17330496398310458
MYB,4.509635082317411
MYB-AS1,0.36173359732271276
MYBBP1A,0.708037500942033
MYBL1,0.7844180673420902
MYBL2,4.174786572652395
MYBPC1,3.688062543293767
MYBPC2,0.890979415275829
MYBPC3,0.0531195732379722
MYBPH,1.217493395213044
MYBPHL,0.6350370239951926
MYC,2.413705755236492
MYCBP,1.0440292792697048
MYCBP2,0.841416133061073
MYCBP2-AS1,0.33209174814609443
MYCBP2-AS2,0.01006513028508403
MYCBPAP,0.37767425844802893
MYCL,2.240259171082202
MYCLP1,0.001016014912757328
MYCLP2,0.0009822422645795073
MYCN,2.6481969644811905
MYCNOS,0.6699354672074188
MYCNUT,0.06299603264221172
MYCT1,1.0446651148831207
MYD88,1.0323048691405763
MYDGF,0.7687104558675834
MYEF2,3.039106904907991
MYEOV,3.4563281482404404
MYEOV2,0.7395336081948188
MYF5,0.30101552131054066
MYF6,0.4284929665914877
MYH1,0.3814253059888256
MYH10,1.84998650385819
MYH11,5.932106260473948
MYH13,0.03345274939026334
MYH14,5.192063396167644
MYH15,0.20182558786322785
MYH16,0.16217596407712026
MYH2,0.6201338652057202
MYH3,1.2001172092982142
MYH4,0.2311635540175122
MYH6,0.16462904069613565
MYH7,1.2270447845135555
MYH7B,0.6502601370245596
MYH8,0.43619232381923
MYH9,1.3832981751823643
MYHAS,0.04460295000544579
MYL1,1.8981778293653777
MYL10,0.09162913793361098
MYL12A,1.1345931930946127
MYL12AP1,0.008954385798090906
MYL12B,0.890919690978874
MYL12BP1,0.08408856090064731
MYL12BP2,0.08972686342636443
MYL2,1.4315839073904655
MYL3,1.7402946871493696
MYL4,2.023655822769052
MYL5,0.9499049570524644
MYL6,0.7315961404431367
MYL6B,1.259658876768331
MYL6BP1,0.023200393940501964
MYL6P1,0.016876546424331066
MYL6P2,0.004815675774255733
MYL6P3,0.000517784295183541
MYL6P4,0.007553937026890953
MYL6P5,0.003604739920035552
MYL7,0.46973420458570275
MYL8P,0.0035469134956695693
MYL9,5.08129709197168
MYLIP,1.3916607293918775
MYLK,3.4236640506142035
MYLK-AS1,0.4682360143015512
MYLK-AS2,0.01180472267115218
MYLK2,0.4977331186075946
MYLK3,0.13441792883435158
MYLK4,0.2988460441684472
MYLKP1,0.0032040855047331973
MYLPF,2.275157839928897
MYNN,0.58778672819302
MYO10,2.634602116143635
MYO15A,0.45069059515870064
MYO15B,2.8734540415907595
MYO16,0.5000492145903406
MYO16-AS1,0.03801026316516517
MYO16-AS2,0.0017095898634244002
MYO18A,0.9939020349255329
MYO18B,0.9481887318156395
MYO19,1.0136851603170012
MYO1A,1.4863281002471775
MYO1B,2.356419380074936
MYO1C,1.881347620070658
MYO1D,2.6860159166966993
MYO1E,2.1275080298106666
MYO1F,1.8883077297967625
MYO1G,2.2489053468088906
MYO1H,0.09043280279801573
MYO3A,0.57856506771401
MYO3B,0.5129956689817691
MYO5A,1.5324510081054814
MYO5B,3.40507150092914
MYO5BP1,0.0012710303731228217
MYO5BP2,0.08425465583586995
MYO5BP3,0.002448059972679295
MYO5C,1.8072811724790416
MYO6,2.667630156288701
MYO7A,0.9333270669509803
MYO7B,2.703189542174293
MYO9A,0.8940959619951335
MYO9B,0.8110737364389268
MYOC,0.6307173450504302
MYOCD,0.677008428363285
MYOD1,0.6795505784911247
MYOF,3.1808695026380116
MYOG,1.122815185529634
MYOM1,1.2702702386365918
MYOM2,1.7056151638787822
MYOM3,1.6343938154111848
MYOT,0.9948584274438462
MYOZ1,0.996202655827352
MYOZ2,0.4166438510037121
MYOZ3,0.6092042216056428
MYPN,0.29076921554016033
MYPOP,0.3853015897254253
MYRF,3.1680040928342965
MYRFL,0.4173986369303554
MYRIP,1.1147784247365313
MYSM1,0.7604497572084677
MYT1,1.6305928919828339
MYT1L,1.258469767884195
MYT1L-AS1,0.007588111112565984
MYZAP,1.506563876095962
MZB1,5.926873431900684
MZF1,0.9420029458146013
MZF1-AS1,0.2540082398883827
MZT1,0.7591195613673298
MZT1P1,0.008422620835015455
MZT1P2,0.013084241723953133
MZT2A,0.9346254376915302
MZT2B,0.9044058453994674
Metazoa_SRP,2.1512834916709678
Mico1,0.0005963352884052326
N4BP1,0.7053618346614424
N4BP2,0.7281083028181402
N4BP2L1,1.1949488701302067
N4BP2L2,0.711767444736108
N4BP2L2-IT2,0.3879931271093037
N4BP3,1.0032138876525498
N6AMT1,0.4582181014503065
N6AMT2,0.6563336868721049
NAA10,0.5665196141890461
NAA11,0.3453959283686062
NAA15,0.6803338667672162
NAA16,0.7655920273532555
NAA20,0.6885912551908288
NAA25,0.6287989203482435
NAA30,0.4845127043868729
NAA35,0.6087186493138828
NAA38,0.791361432996689
NAA40,0.7093089835479671
NAA50,1.0340494420239015
NAA60,0.46623138241949774
NAAA,1.4192881154996173
NAALAD2,0.6600704883067109
NAALADL1,1.0598052937720164
NAALADL2,1.061368454298371
NAALADL2-AS1,0.0010484078017295973
NAALADL2-AS2,0.06049643799729248
NAALADL2-AS3,0.0004983187859413174
NAB1,0.9920537121586384
NAB2,1.2384493647528345
NABP1,1.432413338107391
NABP2,0.526871263441161
NACA,0.5642161379799914
NACA2,0.20698494207535095
NACA3P,0.14429024620558306
NACAD,2.251984168271326
NACAP1,0.0388485743216554
NACAP2,0.0007388911670830114
NACAP3,0.06315247941667604
NACAP5,0.004566769666242523
NACAP6,0.0007949089417726806
NACAP7,0.0008782165493088922
NACC1,0.8680554400685025
NACC2,1.3481286849929102
NADK,0.6245123119495507
NADK2,1.0419206580148865
NADK2-AS1,0.15799914966160308
NADSYN1,0.7243386556242188
NAE1,0.5231698502122873
NAF1,0.6007763355320136
NAGA,0.7141205994230199
NAGK,0.8234181899352838
NAGLU,0.8536096607514212
NAGPA,0.4531162462947815
NAGS,1.0179824487097537
NAIF1,0.3126708168227178
NAIP,1.21496750571246
NALCN,1.1466907967603779
NALCN-AS1,0.02181868890693802
NAMA,0.10095190907010256
NAMA_1,0.03961800821891818
NAMA_2,0.004461404923234182
NAMPT,1.9325263890779651
NAMPTP1,1.5546508175306708
NAMPTP2,9.740434383508934e-05
NAMPTP3,0.003518079262616152
NANOG,0.7188203702942721
NANOGNB,0.02054526456722156
NANOGNBP1,0.0023163227513118153
NANOGNBP2,0.009525463322901582
NANOGNBP3,0.048725664928338755
NANOGP1,0.4073920419104452
NANOGP10,0.000391470332379201
NANOGP11,0.0007789567429665346
NANOGP2,0.0351387446366146
NANOGP3,0.02794147733778523
NANOGP4,0.07803844940477496
NANOGP5,0.12493194854472943
NANOGP6,0.009138399111623573
NANOGP7,0.02685488218090914
NANOGP8,0.4214159559172916
NANOGP9,0.0015297159536072208
NANOS1,1.4745081658735801
NANOS2,0.011724832852131677
NANOS3,1.508980662475605
NANP,0.3437488739024956
NANS,1.0813750200983994
NAP1L1,0.8088091077724672
NAP1L1P1,0.08965499345600166
NAP1L1P2,0.004056243521250721
NAP1L1P3,0.02307616024112941
NAP1L2,1.7055837157089204
NAP1L3,2.4373754670620347
NAP1L4,0.5853136696302571
NAP1L4P1,0.23044252373949814
NAP1L4P2,0.00028919452168226086
NAP1L4P3,0.0021588323913230303
NAP1L5,1.6072584796432619
NAP1L6,0.23183547302823876
NAPA,0.6308583277793243
NAPA-AS1,0.38852319016785086
NAPB,1.1349471582057966
NAPEPLD,0.7234935278386739
NAPG,0.5324462192234141
NAPRT,1.7502580812490536
NAPSA,5.818590800957564
NAPSB,2.539612939657151
NARF,0.7341393923887027
NARF-IT1,0.2855121875413701
NARFL,0.5409582620718314
NARS,0.710678357913501
NARS2,0.6594636689900666
NARSP2,0.0022202578504733946
NASP,0.9460417629106987
NAT1,2.3696123494396537
NAT10,0.5327609572130118
NAT14,1.7879776856471645
NAT16,0.591446434318563
NAT2,0.6043345406749895
NAT6,0.5470191313204796
NAT8,4.562495265972498
NAT8B,0.982157140195681
NAT8L,2.8148259580440307
NAT9,0.6328310854794174
NATD1,0.7300005243661807
NATP,0.006014114896370345
NAV1,1.8441773509601345
NAV2,1.8424684476002686
NAV2-AS1,0.8899230368908772
NAV2-AS2,0.09709879084843123
NAV2-AS3,0.018818638685244794
NAV2-AS4,0.012002594978435574
NAV2-AS5,0.008356983456806823
NAV2-IT1,0.009831721328481856
NAV3,0.9968659265181493
NBAS,0.570432303487413
NBAT1,0.20449090216737817
NBEA,1.6415863500491166
NBEAL1,0.38596386418767137
NBEAL2,1.668185425051533
NBEAP1,0.4996603276072002
NBEAP3,0.2351871859010764
NBL1,4.097930184409787
NBN,0.7940787730073292
NBPF1,1.1308237103170442
NBPF10,0.6995419100059875
NBPF11,0.7121598468979543
NBPF12,0.7071210843565865
NBPF13P,0.008365755816881417
NBPF14,1.157973015991053
NBPF15,1.0407360192539092
NBPF17P,0.00020389502003004818
NBPF19,0.853822647852063
NBPF20,0.3902764951333745
NBPF21P,0.00019182041176212433
NBPF22P,0.002229758059453586
NBPF25P,0.20146825561909915
NBPF26,1.0317743607595715
NBPF2P,0.11948216223566363
NBPF3,0.8355073302328891
NBPF4,0.48191209702691457
NBPF5P,0.006718104970011881
NBPF6,0.3551589018307303
NBPF7,0.0005219087170751359
NBPF8,0.8654835323096024
NBPF9,0.7394917039889511
NBR1,1.0080886083859115
NBR2,0.6193599765864689
NCALD,2.080152258495788
NCAM1,5.998285111987997
NCAM1-AS1,0.2654344233291373
NCAM2,1.9593097002315982
NCAN,3.4499626682055857
NCAPD2,1.4408051871135188
NCAPD2P1,0.05163859545988597
NCAPD3,1.3714681320755713
NCAPG,1.9285543816106931
NCAPG2,1.2267935473189866
NCAPH,2.0915918692806184
NCAPH2,0.7143440498682078
NCBP1,0.5232016276361111
NCBP2,0.7334337413343256
NCBP2-AS1,0.031044817219596472
NCBP2-AS2,0.5974565081018838
NCBP2L,0.04094534850990422
NCCRP1,3.1898778504972016
NCDN,1.1677096284402495
NCEH1,1.6765185273841898
NCF1,2.1439501139229766
NCF1B,1.423892885302971
NCF1C,1.5964416842955422
NCF2,1.9479836189639617
NCF4,1.8387575214134293
NCK1,0.8554448272170949
NCK1-AS1,0.5946292169834326
NCK2,0.9366090914880151
NCKAP1,2.4366490452216505
NCKAP1L,2.3621579112679347
NCKAP5,0.6984988246898001
NCKAP5-IT1,0.00443863908573492
NCKAP5L,0.8328336350943103
NCKIPSD,0.7179054978836793
NCL,0.8420208927074456
NCLN,0.6309563798821897
NCLP1,0.0845516843169009
NCLP2,0.00018989742814466546
NCMAP,0.9211897479277298
NCOA1,0.8876271840191795
NCOA2,0.8980471547891745
NCOA3,0.8227539619767271
NCOA4,0.7901023864612209
NCOA5,0.6346332726474834
NCOA6,0.5235689238797331
NCOA7,1.7790628787077
NCOA7-AS1,0.013572467786279888
NCOR1,0.753462061164859
NCOR1P1,0.16233500551652752
NCOR1P2,0.02200947639743445
NCOR1P3,0.015526674687959511
NCOR2,1.0072589445158324
NCR1,0.15655718403232843
NCR2,0.06744019125634831
NCR3,0.5259894271123294
NCR3LG1,0.6191046550649729
NCRNA00250,0.015038418210227113
NCRUPAR_1,0.005598350452606153
NCRUPAR_2,0.00040987042251231366
NCS1,2.125350781246221
NCSTN,0.6536276603737343
NCSTNP1,0.0006137889307484269
NDC1,0.8890538526033226
NDC80,1.8421045753656102
NDE1,1.5245566688338479
NDE1P2,0.00031029643293583567
NDEL1,0.6308800426529365
NDFIP1,0.993803847187755
NDFIP1P1,0.0039694723624608625
NDFIP2,1.8170044791873046
NDFIP2-AS1,0.00011892410917760375
NDN,2.9820340373493384
NDNF,1.9787460602083764
NDNL2,0.5226508075551928
NDOR1,0.6349686309207198
NDP,2.141288153319764
NDP-AS1,0.0031389356846614493
NDRG1,3.3265696245742498
NDRG2,3.6770182912388294
NDRG3,0.8662351000579478
NDRG4,4.8657811951829455
NDST1,1.0240299387548133
NDST2,0.5427729040472103
NDST3,0.3339687645248249
NDST4,0.20948934236418043
NDUFA1,0.6122753839921695
NDUFA10,0.4083647379270031
NDUFA11,0.7693804200691295
NDUFA12,0.4810260984602613
NDUFA12P1,0.0026024417828338065
NDUFA13,0.9044038491880113
NDUFA2,0.6433828038429447
NDUFA3,0.922532675381223
NDUFA3P1,0.09535402021781024
NDUFA3P2,0.19031654674399195
NDUFA3P3,0.0057980112165504465
NDUFA3P4,0.19047841758772516
NDUFA3P6,0.022100628674376097
NDUFA4,0.667624034064159
NDUFA4L2,5.810451038463097
NDUFA4P2,0.0032199426900933192
NDUFA5,0.6873521665064535
NDUFA5P1,0.0030365927932516096
NDUFA5P10,0.036388189541993576
NDUFA5P11,0.09569364691909908
NDUFA5P12,0.0016977129731169586
NDUFA5P2,0.040617352408577084
NDUFA5P3,0.0024780136267589033
NDUFA5P4,0.002689999742293394
NDUFA5P5,0.0004937713691631464
NDUFA5P6,0.025101699998502005
NDUFA5P7,0.00030167616407858683
NDUFA5P8,0.0056134940202133
NDUFA5P9,0.0010760951744604843
NDUFA6,0.5064095534410223
NDUFA6-AS1,0.7675470554327207
NDUFA7,0.6624433889787034
NDUFA8,0.8496219985445757
NDUFA9,0.5505318467489138
NDUFA9P1,0.03803448463481435
NDUFAB1,0.5695338673187585
NDUFAF1,0.64573197080137
NDUFAF2,0.6538208635159866
NDUFAF3,0.7852112050654669
NDUFAF4,0.6410526086420278
NDUFAF4P1,0.022877211628134875
NDUFAF4P2,0.0032265788193675212
NDUFAF4P3,0.12985911133797892
NDUFAF4P4,0.10537491334965826
NDUFAF5,0.42430604267270794
NDUFAF6,0.6394478055990143
NDUFAF7,0.38804735685348324
NDUFB1,0.7014398188560879
NDUFB10,0.5799776519487407
NDUFB11,0.5917449032820361
NDUFB11P1,0.003975078005895237
NDUFB1P1,0.036828842546481735
NDUFB1P2,0.10835660210729725
NDUFB2,0.8749540305153984
NDUFB2-AS1,0.10822874580719545
NDUFB3,0.642721931725674
NDUFB4,0.6150980906402409
NDUFB4P1,0.02394042028896883
NDUFB4P2,0.027205013878904765
NDUFB5,0.6201510320739999
NDUFB6,0.6323857770616179
NDUFB7,0.8440465805737898
NDUFB8,0.5239660643156229
NDUFB8P1,0.004660978360111701
NDUFB8P2,0.09306162593424198
NDUFB9,0.7851270532016692
NDUFC1,0.7719969113671412
NDUFC2,0.8989742264636403
NDUFC2-KCTD14,0.4596428417250492
NDUFS1,0.7579189504750635
NDUFS2,0.6560232669963929
NDUFS3,0.4528132108306352
NDUFS4,0.5614509956611152
NDUFS5,0.6725984208822835
NDUFS5P1,0.024096848830319158
NDUFS5P2,0.014463373583298985
NDUFS5P3,0.002596244141539068
NDUFS5P4,0.0021577582528288595
NDUFS5P5,0.01901414153605991
NDUFS5P6,0.0026285182893197494
NDUFS6,0.8135360563314393
NDUFS7,0.8129015586229622
NDUFS8,0.8257879977353864
NDUFV1,0.6073283811800363
NDUFV2,0.4830479810579237
NDUFV2-AS1,0.34221109371566166
NDUFV2P1,0.3877330229532999
NDUFV3,0.4751853288526107
NEAT1,2.783508516176138
NEAT1_1,2.131633841096876
NEAT1_2,0.4626271188808559
NEAT1_3,0.641728569262915
NEB,2.03193215547602
NEBL,3.0916630163167698
NEBL-AS1,0.5969783996543447
NECAB1,0.947041748023893
NECAB2,1.84227697417326
NECAB3,1.2281910120802786
NECAP1,0.7596834988642577
NECAP1P1,0.0018061473573077137
NECAP1P2,0.017567348501433416
NECAP2,0.5162414671274117
NEDD1,0.8011438240957179
NEDD4,0.8430708031761617
NEDD4L,1.9503619754985575
NEDD8,0.5472518662351008
NEDD8-MDP1,0.30272576463100753
NEDD9,1.682984213723565
NEFH,3.347489882838075
NEFHP1,0.00023933482680210208
NEFL,4.269639808628211
NEFLP1,0.03328904187314985
NEFM,3.0728826548139767
NEFMP1,0.004567623632419218
NEGR1,1.501051905199342
NEGR1-IT1,0.0008617345019529045
NEIL1,1.6995564771500877
NEIL2,0.9307126168141934
NEIL3,0.8604284116074203
NEK1,0.6705272356696507
NEK10,0.7905964405693613
NEK11,1.1155488668675027
NEK2,2.4566778921673267
NEK2P2,0.022631005516366536
NEK2P4,0.03487375302757443
NEK3,0.93201374532553
NEK4,0.7465535121658678
NEK4P1,0.0009199116977436259
NEK4P2,0.006796841707255947
NEK4P3,0.0030499299084135005
NEK5,0.5185567176191376
NEK6,1.580804894749525
NEK7,0.9107181426128435
NEK8,0.5716634274565517
NEK9,0.7617032384316532
NELFA,0.5394858108581878
NELFB,0.6635259511088761
NELFCD,0.586836671422081
NELFE,0.5725599569921863
NELL1,1.4822714583471672
NELL2,3.856092189433977
NEMF,0.7884354960198725
NEMP1,0.8904094283621466
NEMP2,0.5801434950843376
NENF,0.9698335112910219
NENFP1,0.031636379879525466
NENFP2,0.0060881129070574184
NENFP3,0.00036087524144735585
NEO1,2.035484974822087
NEPNP,0.00547804994845742
NES,3.8007990673871075
NET1,1.900309967836315
NETO1,1.1896440901694334
NETO2,2.2891840969865975
NEU1,1.2488787740136271
NEU2,0.02156717503993624
NEU3,0.5382727795992466
NEU4,2.6821474654471187
NEURL1,1.871508100676873
NEURL1-AS1,0.004067589822659164
NEURL1B,1.3289268631586382
NEURL2,0.5582026360692498
NEURL3,0.923208855371281
NEURL4,0.8401477298014284
NEUROD1,0.6466271256954369
NEUROD2,0.5112538767935492
NEUROD4,0.2880514002608802
NEUROD6,0.30561434725821096
NEUROG1,0.26337944236984373
NEUROG2,0.17946217952528096
NEUROG3,0.14416715365550514
NEXN,1.6808655801891343
NEXN-AS1,0.02836073366672241
NF1,0.8625036316538673
NF1P1,0.01067299832399889
NF1P10,0.11105820431440805
NF1P11,0.006899417074486244
NF1P12,0.0009898447547606484
NF1P2,0.011906398105305466
NF1P3,0.00044136906289317314
NF1P4,0.01790977189544096
NF1P5,0.0007994571510401944
NF1P6,0.011493978025196583
NF1P7,0.010608345431437944
NF1P8,0.10573505299191649
NF1P9,0.044616203960389386
NF2,0.5576607279538742
NFAM1,0.8925841388490716
NFASC,2.260092382958939
NFAT5,1.218774575589448
NFATC1,1.230649509296182
NFATC2,1.0162506439278816
NFATC2IP,0.8406554986778654
NFATC3,0.9696205968004868
NFATC4,2.8142282231828375
NFE2,1.9420573524696816
NFE2L1,1.2263990016148956
NFE2L2,0.9776342968847785
NFE2L3,2.1790359760265194
NFE2L3P1,0.0020089864061751156
NFE4,0.44302316432214817
NFIA,1.5991007853010526
NFIA-AS1,0.0966129152232227
NFIA-AS2,0.7897901480345594
NFIB,2.2426232333548253
NFIC,1.2039423221507202
NFIL3,1.1528234967101807
NFIX,2.8180839513992204
NFKB1,0.9323699255969667
NFKB2,1.0778665442417816
NFKBIA,1.134255967723359
NFKBIB,0.5669185718064618
NFKBID,1.1686163751522765
NFKBIE,0.8693320838163233
NFKBIL1,0.7719084591990125
NFKBIZ,2.4553756903827577
NFRKB,0.5596340099618123
NFS1,0.6321519360741807
NFU1,0.5489158857788415
NFU1P1,0.0006785391933081298
NFU1P2,0.004117871360189467
NFX1,0.4894194732665812
NFXL1,0.4981707896814453
NFYA,0.8035541073407833
NFYAP1,0.0485459097706593
NFYB,0.6686829928373618
NFYC,0.48351255744629024
NFYC-AS1,0.30904836269242414
NGB,0.6696357297099964
NGDN,0.477985515290031
NGEF,2.518373938932031
NGF,1.060194537785146
NGFR,3.054546221596552
NGFRAP1,3.297439651539568
NGLY1,0.49437833000381387
NGRN,1.03110867706995
NHEG1,0.021895104692048094
NHEJ1,0.5547021661960286
NHLH1,0.3172253466507601
NHLH2,0.32615368023279256
NHLRC1,0.6954911208054441
NHLRC2,0.4612169593483657
NHLRC3,0.7220575976989146
NHLRC4,0.6527514933884624
NHP2,0.5870591690923151
NHP2L1,0.5266340583384556
NHP2P1,0.1451174795238276
NHP2P2,0.028016486046496397
NHS,0.7336736513507806
NHS-AS1,0.013096163971061866
NHSL1,1.3287879885118972
NHSL2,0.8506219213006507
NICN1,0.836642875985759
NID1,2.5702267614200904
NID2,2.374339278946893
NIF3L1,0.6492826892753383
NIFK,0.6649515095221014
NIFK-AS1,0.5690691130837214
NIFKP1,0.0009852605196257005
NIFKP2,0.0003166774139183746
NIFKP3,0.06244476836985604
NIFKP4,0.0037576879354375703
NIFKP6,0.005263442701247851
NIFKP7,0.0002255562482753771
NIFKP8,0.002521307694771506
NIFKP9,0.0009525487039581803
NIM1K,1.160060217356278
NIN,1.0499639617338914
NINJ1,1.1520919320346397
NINJ2,1.6696049095917165
NINL,1.3759130779716497
NIP7,0.663558755179264
NIP7P1,0.0011296103297931432
NIP7P2,0.0029229085261594573
NIP7P3,0.03418469023275992
NIPA1,0.8979998707190371
NIPA2,0.6022953134078826
NIPA2P1,0.01565163065993368
NIPA2P2,0.0010394933116797014
NIPA2P4,0.0024343658642114055
NIPA2P5,0.00030880515447040706
NIPAL1,1.0119523594806301
NIPAL2,1.3662919876581217
NIPAL3,1.2654468338603329
NIPAL4,1.8238634448039783
NIPBL,0.5563974806713048
NIPSNAP1,1.0043263937396307
NIPSNAP3A,0.6608439445983172
NIPSNAP3B,0.6922326149284952
NISCH,0.8665423151101659
NIT1,0.5903073322242274
NIT2,0.9434935700610088
NKAIN1,2.9016048427360634
NKAIN1P1,0.08850767724984937
NKAIN2,0.935807773246286
NKAIN3,0.5038789099107812
NKAIN4,4.6113456145979965
NKAP,0.32187220588955606
NKAPL,0.3085931978508431
NKAPP1,0.3376561680228816
NKD1,1.4829646223766761
NKD2,2.22641457432617
NKG7,3.4371105116956815
NKILA,0.9057312080666736
NKIRAS1,0.7514779791256505
NKIRAS2,0.5715039995619462
NKPD1,0.15562526558057857
NKRF,0.43746674942736874
NKTR,1.4688206546884957
NKX1-1,0.0017288072807331968
NKX1-2,0.34574813321199255
NKX2-1,3.961607155715529
NKX2-1-AS1,0.7917065917530619
NKX2-2,1.546423780643689
NKX2-2-AS1,0.05501651035684069
NKX2-3,0.4425086793972002
NKX2-4,0.13039163770331172
NKX2-5,0.9127561270784127
NKX2-6,0.026325272749982646
NKX2-8,0.4771380060024392
NKX3-1,3.202737931198409
NKX3-2,0.4095381324691037
NKX6-1,0.8589119668107419
NKX6-2,1.513962384955646
NKX6-3,0.4733881086678158
NLE1,0.5956767463381532
NLGN1,1.7528155599609254
NLGN1-AS1,0.007540394130204502
NLGN2,1.9426891879815114
NLGN3,2.533000346358111
NLGN4X,1.7069904179488495
NLGN4Y,1.5302602719201677
NLGN4Y-AS1,0.01148435434695283
NLK,0.6219060026738419
NLN,0.9243110986812311
NLRC3,0.6466007230225683
NLRC4,0.3484564860093063
NLRC5,1.7658242932639425
NLRP1,3.3990943561749125
NLRP10,0.07155589352375809
NLRP11,0.15596707246016575
NLRP12,0.3078880767655846
NLRP13,0.005275184956074404
NLRP14,0.013205014018653387
NLRP2,3.710741150694186
NLRP2P,0.002632071653927302
NLRP3,1.0135643190518533
NLRP4,0.19320440882515705
NLRP5,0.058732650334443
NLRP6,0.3165869581719145
NLRP7,0.9654198150270034
NLRP8,0.010081919374907603
NLRP9,0.19064468727262493
NLRP9P,0.0030147345551405466
NLRX1,0.7332392331009627
NMB,2.59355347300417
NMBR,0.018061942785680983
NMD3,0.6310694585156683
NMD3P1,0.07377300965473328
NMD3P2,0.0008694383099285994
NME1,1.0773455996094252
NME1-NME2,0.8801958271730331
NME1P1,0.001756826017894543
NME2,1.7320995165535331
NME2P1,0.1396797792203008
NME3,1.3225429061925886
NME4,1.2625730225550575
NME5,1.9981356443521416
NME6,0.4809074035885762
NME7,1.0195567725994454
NME8,0.3274593333539781
NME9,0.5071855156838221
NMI,1.2904178670236068
NMNAT1,0.4511247248914645
NMNAT1P1,0.015521983429855859
NMNAT1P2,0.00040790691397564325
NMNAT1P3,0.008530447872992192
NMNAT1P4,0.0005983560922691127
NMNAT1P5,0.000724517085135782
NMNAT2,1.963161804547249
NMNAT3,1.5282931718542427
NMRAL1,1.0291025007564814
NMRK1,0.9083811857243272
NMRK2,1.0028669907325742
NMS,0.002830216470708408
NMT1,0.6197093081126873
NMT2,0.7359526036985147
NMTRQ-TTG12-1,0.0
NMTRS-TGA3-1,0.0
NMU,3.4329751776334665
NMUR1,0.2974104795652675
NMUR2,0.3262583655175468
NNAT,4.622719030386226
NNMT,7.427031579710337
NNT,1.0104999834318846
NNT-AS1,0.7860394397440694
NOA1,0.463976577636477
NOB1,0.6171613824515063
NOBOX,0.0892292565859445
NOC2L,0.7640182427665376
NOC3L,0.5802685482715499
NOC4L,0.6002633519496637
NOD1,0.8784109279725801
NOD2,0.9082641081838668
NODAL,0.41742259363991374
NOG,1.1397042891620726
NOL10,0.4675647163504137
NOL11,0.5804577306197068
NOL12,0.49077312240009113
NOL3,2.069473058951695
NOL4,1.3691293006639724
NOL4L,1.1678331112609732
NOL6,0.5780648817305273
NOL7,0.39373490238124276
NOL8,0.6040340350747482
NOL8P1,0.00037133246729827943
NOL9,0.6203999630844638
NOLC1,0.8439829083436008
NOM1,0.5017789309475522
NOMO1,0.7188853243535569
NOMO2,0.773982210862838
NOMO3,1.216629797497362
NONO,0.6000466236257653
NONOP2,0.44393954494131815
NOP10,0.5749159254932248
NOP14,0.5259373428686981
NOP14-AS1,0.5401658882891025
NOP16,0.6549083340946702
NOP2,0.8369124676322682
NOP56,0.9488341913659584
NOP56P1,0.41979427195709695
NOP56P2,0.006494329605612865
NOP56P3,0.1902490801282444
NOP58,0.7430127282637435
NOP9,0.5864552746176973
NOS1,0.4288177613023348
NOS1AP,1.0036315581996038
NOS2,1.2413128325369926
NOS2P1,3.808660600646525e-05
NOS2P2,0.03993198916004182
NOS2P3,0.03291326035081163
NOS2P4,0.015314975374958116
NOS3,1.4008294423436274
NOSIP,0.5661436398147782
NOSTRIN,2.138443545645988
NOTCH1,1.4710108610167623
NOTCH2,1.5809317615668959
NOTCH2NL,0.7910326731404886
NOTCH2P1,0.001989295316837234
NOTCH3,2.9360599652497323
NOTCH4,1.228163595305442
NOTO,0.015904819434412555
NOTUM,2.2700829597097147
NOV,2.332047943519605
NOVA1,3.4037020197155097
NOVA1-AS1,0.19304340856430152
NOVA2,1.206487637453667
NOX1,1.4629029928182997
